Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
DHCR7	gene	DHCR7	Expert Review Green;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Smith-Lemli-Opitz syndrome, 270400;renal agenesis				3812577;10069707;23059950;9678700;31840946		False	3	100;0;0	18.1	False		ENSG00000172893	ENSG00000172893	HGNC:2860													
DHCR7	gene	DHCR7	Expert Review Green;UKGTN	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Smith-Lemli-Opitz syndrome, OMIM:270400				9634533		False	3	33;0;67	18.1	False		ENSG00000172893	ENSG00000172893	HGNC:2860													
DLC1	gene	DLC1	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Childhood and adult SSNS and SRNS				29773874		False	3	50;50;0	18.1	False		ENSG00000164741	ENSG00000164741	HGNC:2897													
DLC1	gene	DLC1	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Childhood and adult SSNS and SRNS				29773874		False	3	100;0;0	18.1	False		ENSG00000164741	ENSG00000164741	HGNC:2897													
DLG5	gene	DLG5	Expert Review Green;Literature	Renal superpanel - broad		Renal and urinary tract disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	DLG5-associated developmental disorder (monoallelic);DLG5-associated developmental disorder (biallelic)				32631816;17765678		False	3	100;0;0	18.1	False		ENSG00000151208	ENSG00000151208	HGNC:2904													
DNAJB11	gene	DNAJB11	Expert Review Green;Other	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	cystic kidney disease;end stage renal failure;non-enlarged kidney;Polycystic kidney disease;Tubulointerstitial kidney disease				29706351		False	3	100;0;0	18.1	False		ENSG00000090520	ENSG00000090520	HGNC:14889													
DNAJB11	gene	DNAJB11	Other;Expert Review Green;Expert Review Green;Expert Review Green;Other	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Polycystic kidney disease;Tubulointerstitial kidney disease;cystic kidney disease;non-enlarged kidney;end stage renal failure				29706351		False	3	67;33;0	18.1	False		ENSG00000090520	ENSG00000090520	HGNC:14889													
DNAJB11	gene	DNAJB11	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Polycystic kidney disease 6 with or without polycystic liver disease, OMIM:618061;Tubulointerstitial disease				29706351;29777155		False	3	50;50;0	18.1	False		ENSG00000090520	ENSG00000090520	HGNC:14889													
DSTYK	gene	DSTYK	Expert Review Green;Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Renal hypodysplasia;{Congenital anomalies of kidney and urinary tract, susceptibility to};CONGENITAL ANOMALIES OF KIDNEY AND URINARY TRACT, CAKUT1;ureteropelvic junction obstruction;{Congenital anomalies of kidney and urinary tract, susceptibility to}, 610805;vesicoureteric reflux						False	3	50;25;25	18.1	False		ENSG00000133059	ENSG00000133059	HGNC:29043													
DSTYK	gene	DSTYK	Expert Review Green;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"{Congenital anomalies of kidney and urinary tract, susceptibility to}	610805"						False	3	0;0;100	18.1	False		ENSG00000133059	ENSG00000133059	HGNC:29043													
DSTYK	gene	DSTYK	Expert Review Green;Expert list;Radboud University Medical Center, Nijmegen	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Renal hypodysplasia;ureteropelvic junction obstruction;vesicoureteric reflux;CONGENITAL ANOMALIES OF KIDNEY AND URINARY TRACT, CAKUT1;{Congenital anomalies of kidney and urinary tract, susceptibility to}, 610805						False	3	50;0;50	18.1	False		ENSG00000133059	ENSG00000133059	HGNC:29043													
DYNC2H1	gene	DYNC2H1	Expert Review Green;Orphanet;Radboud University Medical Center, Nijmegen;UKGTN;Expert list;Other;Emory Genetics Laboratory	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Short-rib thoracic dysplasia 3 with or without polydactyly;Thoracic and Cranioectodermal Dysplasia (Skeletal Ciliopathy) 15 Gene Panel;Jeune syndrome;Short-rib thoracic dysplasia 3 with or without polydactyly, 613091						False	3	0;0;0	18.1	False		ENSG00000187240	ENSG00000187240	HGNC:2962													
DYNC2H1	gene	DYNC2H1	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Thoracic and Cranioectodermal Dysplasia (Skeletal Ciliopathy) 15 Gene Panel;Short-rib thoracic dysplasia 3 with or without polydactyly, 613091;Short-rib thoracic dysplasia 3 with or without polydactyly;Jeune syndrome						False	3	50;50;0	18.1	False		ENSG00000187240	ENSG00000187240	HGNC:2962													
DZIP1L	gene	DZIP1L	Expert Review Green;Expert Review Green;Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	ARPKD;Polycystic kidney disease 5 617610				28530676		False	3	50;50;0	18.1	False	Other - please provide details in the comments	ENSG00000158163	ENSG00000158163	HGNC:26551													
DZIP1L	gene	DZIP1L	Expert Review Green;Expert Review	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	ARPKD;Polycystic kidney disease 5 617610				28530676		False	3	100;0;0	18.1	False	Other - please provide details in the comments	ENSG00000158163	ENSG00000158163	HGNC:26551													
EYA1	gene	EYA1	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Branchiootorenal syndrome 1, with or without cataracts	113650"						False	3	0;0;0	18.1	False		ENSG00000104313	ENSG00000104313	HGNC:3519													
EYA1	gene	EYA1	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Branchiootorenal syndrome 1, with or without cataracts, 113650;Anterior segment anomalies with or without cataract, 113650;Branchiootic syndrome 1, 602588;Otofaciocervical syndrome, 166780;Branchiootorenal Spectrum Disorders						False	3	100;0;0	18.1	True		ENSG00000104313	ENSG00000104313	HGNC:3519													
EYA1	gene	EYA1	Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Branchiootorenal syndrome 1, with or without cataracts, 113650;Otofaciocervical syndrome, 166780;Branchiootic syndrome 1, 602588;Branchiootorenal syndrome 1, with or without cataracts;Branchiootorenal Spectrum Disorders;Anterior segment anomalies with or without cataract, 113650						False	3	75;25;0	18.1	False		ENSG00000104313	ENSG00000104313	HGNC:3519													
FAH	gene	FAH	Illumina TruGenome Clinical Sequencing Services;Literature;Radboud University Medical Center, Nijmegen;Expert Review;UKGTN;Emory Genetics Laboratory	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	"Tyrosinemia, type I	276700"				8723690; 7550234; 27604308		False	3	100;0;0	18.1	False		ENSG00000103876	ENSG00000103876	HGNC:3579													
FAM20A	gene	FAM20A	Expert Review Green;Expert	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Amelogenesis imperfecta, type IG (enamel-renal syndrome) 204690				23468644;30394349;28298625;22732358		False	3	100;0;0	18.1	False		ENSG00000108950	ENSG00000108950	HGNC:23015													
FAM58A	gene	FAM58A	Expert Review Green;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	STAR syndrome, 300707;Syndactyly, Telecanthus, Anogenital malformations and Renal malformations				28225384;18297069		False	3	100;0;0	18.1	False		ENSG00000147382	ENSG00000262919	HGNC:28434													
FAN1	gene	FAN1	Expert Review Green;Expert Review	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	interstitial nephritis;chronic kidney disease;Interstitial nephritis, karyomegalic 614817				22772369		False	3	100;0;0	18.1	False		ENSG00000198690	ENSG00000198690	HGNC:29170													
FAN1	gene	FAN1	Expert Review Green;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	interstitial nephritis;chronic kidney disease;Interstitial nephritis, karyomegalic 614817				22772369		False	3	100;0;0	18.1	False		ENSG00000198690	ENSG00000198690	HGNC:29170													
FAT1	gene	FAT1	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Glomerulotubular nephropathy				26905694		False	3	100;0;0	18.1	False		ENSG00000083857	ENSG00000083857	HGNC:3595													
FAT1	gene	FAT1	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Glomerulotubular nephropathy				26905694		False	3	50;50;0	18.1	False		ENSG00000083857	ENSG00000083857	HGNC:3595													
FGA	gene	FGA	NHS GMS;Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Amyloidosis, familial visceral, OMIM:105200				19073821;29142973;23551149		False	3	100;0;0	18.1	False		ENSG00000171560	ENSG00000171560	HGNC:3661													
FLCN	gene	FLCN	Expert Review Green;Expert Review;Literature	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Birt-Hogg-Dube syndrome, OMIM:135150;renal cysts;cutaneous fibrofolliculoma;pneumothorax;pulmonary cysts;renal cell carcinoma;renal oncocytoma				19785621;31266032		False	3	100;0;0	18.1	False		ENSG00000154803	ENSG00000154803	HGNC:27310													
FN1	gene	FN1	Expert Review Green;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Glomerulopathy with fibronectin deposits 2, OMIM:601894				18268355;27056061;31419955		False	3	100;0;0	18.1	False		ENSG00000115414	ENSG00000115414	HGNC:3778													
FRAS1	gene	FRAS1	Expert Review Green;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Fraser syndrome						False	3	100;0;0	18.1	True		ENSG00000138759	ENSG00000138759	HGNC:19185													
FRAS1	gene	FRAS1	Expert Review Green;Radboud University Medical Center, Nijmegen;UKGTN;Illumina TruGenome Clinical Sequencing Services;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Fraser syndrome 219000						False	3	0;0;0	18.1	False		ENSG00000138759	ENSG00000138759	HGNC:19185													
FRAS1	gene	FRAS1	Expert Review Green;Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Fraser syndrome 219000;Fraser syndrome						False	3	75;25;0	18.1	False		ENSG00000138759	ENSG00000138759	HGNC:19185													
FREM1	gene	FREM1	Expert Review Green;Expert list;Radboud University Medical Center, Nijmegen	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Bifid nose with or without anorectal and renal anomalies, 608980				PMID: 24700879		False	3	100;0;0	18.1	True		ENSG00000164946	ENSG00000164946	HGNC:23399													
FREM1	gene	FREM1	Expert Review Green;Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Bifid nose with or without anorectal and renal anomalies, 608980				PMID: 24700879		False	3	67;33;0	18.1	False		ENSG00000164946	ENSG00000164946	HGNC:23399													
FREM1	gene	FREM1	Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Bifid nose with or without anorectal and renal anomalies, 608980				PMID: 24700879		False	3	0;0;0	18.1	False		ENSG00000164946	ENSG00000164946	HGNC:23399													
FREM2	gene	FREM2	Expert Review Green;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Fraser syndrome						False	3	100;0;0	18.1	True		ENSG00000150893	ENSG00000150893	HGNC:25396													
FREM2	gene	FREM2	Expert Review Green;Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Fraser syndrome 219000;Fraser syndrome						False	3	67;33;0	18.1	False		ENSG00000150893	ENSG00000150893	HGNC:25396													
FREM2	gene	FREM2	Expert Review Green;Radboud University Medical Center, Nijmegen;Illumina TruGenome Clinical Sequencing Services;UKGTN;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Fraser syndrome 219000						False	3	0;0;0	18.1	False		ENSG00000150893	ENSG00000150893	HGNC:25396													
GANAB	gene	GANAB	Expert Review Green;Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Mild cystic kidney and liver disease;Polycyctic kidney disease 3				Porath B, Gainullin VG, Cornec-Le Gall E, Dillinger EK, Heyer CM, Hopp K, Edwards ME, Madsen CD, Mauritz SR, Banks CJ, Baheti S, Reddy B, Herrero JI, Ba ales JM, Hogan MC, Tasic V, Watnick TJ, Chapman AB, Vigneau C, Lavainne F, Audr zet MP, Ferec C, Le Meur Y, Torres VE, Genkyst Study Group, HALT Progression of Polycystic Kidney Disease Group, Consortium for Radiologic Imaging Studies of Polycystic Kidney Disease, Harris PC. Mutations in GANAB, Encoding the Glucosidase II  Subunit, Cause Autosomal-Dominant Polycystic Kidney and Liver Disease. Am J Hum Genet. 2016 Jun 2;98(6):1193-207. doi: 10.1016/j.ajhg.2016.05.004. PubMed PMID: 27259053, PubMed Central PMCID: PMC4908191.		False	3	67;33;0	18.1	False		ENSG00000089597	ENSG00000089597	HGNC:4138													
GANAB	gene	GANAB	Expert Review Green;Expert Review	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Mild cystic kidney and liver disease;Polycyctic kidney disease 3				Porath B, Gainullin VG, Cornec-Le Gall E, Dillinger EK, Heyer CM, Hopp K, Edwards ME, Madsen CD, Mauritz SR, Banks CJ, Baheti S, Reddy B, Herrero JI, Ba ales JM, Hogan MC, Tasic V, Watnick TJ, Chapman AB, Vigneau C, Lavainne F, Audr zet MP, Ferec C, Le Meur Y, Torres VE, Genkyst Study Group, HALT Progression of Polycystic Kidney Disease Group, Consortium for Radiologic Imaging Studies of Polycystic Kidney Disease, Harris PC. Mutations in GANAB, Encoding the Glucosidase II  Subunit, Cause Autosomal-Dominant Polycystic Kidney and Liver Disease. Am J Hum Genet. 2016 Jun 2;98(6):1193-207. doi: 10.1016/j.ajhg.2016.05.004. PubMed PMID: 27259053, PubMed Central PMCID: PMC4908191.		False	3	100;0;0	18.1	False		ENSG00000089597	ENSG00000089597	HGNC:4138													
GATA3	gene	GATA3	Expert Review Green;Radboud University Medical Center, Nijmegen;Illumina TruGenome Clinical Sequencing Services;UKGTN	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Hypoparathyroidism, Sensorineural Deafness, and Renal Disease;Hypoparathyroidism, sensorineural deafness, and renal dysplasia, 146255						False	3	100;0;0	18.1	True		ENSG00000107485	ENSG00000107485	HGNC:4172													
GATA3	gene	GATA3	Expert Review Green;Radboud University Medical Center, Nijmegen;Illumina TruGenome Clinical Sequencing Services;UKGTN	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Hypoparathyroidism, sensorineural deafness, and renal dysplasia, 146255						False	3	0;0;0	18.1	False		ENSG00000107485	ENSG00000107485	HGNC:4172													
GATA3	gene	GATA3	Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Hypoparathyroidism, sensorineural deafness, and renal dysplasia, 146255;Hypoparathyroidism, Sensorineural Deafness, and Renal Disease						False	3	67;33;0	18.1	False		ENSG00000107485	ENSG00000107485	HGNC:4172													
GATM	gene	GATM	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Fanconi renotubular syndrome 1, OMIM:134600				29654216		False	3	100;0;0	18.1	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000171766	ENSG00000171766	HGNC:4175													
GATM	gene	GATM	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Fanconi renotubular syndrome 1, OMIM:134600				29654216		False	3	50;50;0	18.1	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype -please provide details in the comments	ENSG00000171766	ENSG00000171766	HGNC:4175													
GATM	gene	GATM	NHS GMS;Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Fanconi renotubular syndrome 1, OMIM:134600				29654216		False	3	100;0;0	18.1	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype -please provide details in the comments	ENSG00000171766	ENSG00000171766	HGNC:4175													
GLA	gene	GLA	Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Fabry disease, 301500;renal insufficiency;renal failure				28006774;15861341;15100373		False	3	33;67;0	18.1	False		ENSG00000102393	ENSG00000102393	HGNC:4296													
GLA	gene	GLA	NHS GMS;Expert Review Green;Expert	Renal superpanel - broad		Renal and urinary tract disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Fabry disease, OMIM:301500;Fabry disease, MONDO:0010526;Renal cyst, HP:0000107;renal parapelvic cysts				29770213;28371803;27061865;21290670;15327390;15091117		False	3	67;33;0	18.1	True		ENSG00000102393	ENSG00000102393	HGNC:4296													
GLA	gene	GLA	Expert Review Green;Expert	Renal superpanel - broad		Renal and urinary tract disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	renal insufficiency;renal failure;Fabry disease, 301500				28006774;15861341;15100373		False	3	0;0;0	18.1	False		ENSG00000102393	ENSG00000102393	HGNC:4296													
GLA	gene	GLA	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Fabry disease 301500				2539398;7504405;12786754		False	3	100;0;0	18.1	False		ENSG00000102393	ENSG00000102393	HGNC:4296													
GLI3	gene	GLI3	Expert Review Green;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Pallister-Hall syndrome						False	3	100;0;0	18.1	False		ENSG00000106571	ENSG00000106571	HGNC:4319													
GLI3	gene	GLI3	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Pallister-Hall syndrome 146510						False	3	0;0;0	18.1	False		ENSG00000106571	ENSG00000106571	HGNC:4319													
GLI3	gene	GLI3	Expert Review Green;Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Pallister-Hall syndrome;Pallister-Hall syndrome 146510						False	3	50;50;0	18.1	False		ENSG00000106571	ENSG00000106571	HGNC:4319													
GNA11	gene	GNA11	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Hypocalcemia, autosomal dominant 2 615361				23802536;24823460;23802516		False	3	100;0;0	18.1	False		ENSG00000088256	ENSG00000088256	HGNC:4379													
GON7	gene	GON7	Expert Review Green;Literature	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Galloway-Mowat syndrome MONDO:0009627				31481669		False	3	50;50;0	18.1	False		ENSG00000170270	ENSG00000170270	HGNC:20356													
GPC3	gene	GPC3	Expert Review Green;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	X-LINKED: hemizygous mutation in males, biallelic mutations in females	"Simpson-Golabi-Behmel syndrome, type 1	312870"				29637653;23606591;20301398		False	3	100;0;0	18.1	False		ENSG00000147257	ENSG00000147257	HGNC:4451													
GREB1L	gene	GREB1L	Expert Review Green;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Renal hypodysplasia/aplasia 3, 617805				29100091;29220675		False	3	100;0;0	18.1	False		ENSG00000141449	ENSG00000141449	HGNC:31042													
GRHPR	gene	GRHPR	Expert Review Green;Eligibility statement prior genetic testing;Expert;Radboud University Medical Center, Nijmegen;Emory Genetics Laboratory;Illumina TruGenome Clinical Sequencing Services;UKGTN	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Primary Hyperoxaluria;Primary Hyperoxaluria Type 2;Hyperoxaluria, primary, type II, 260000;Hyperoxaluria						False	3	100;0;0	18.1	True		ENSG00000137106	ENSG00000137106	HGNC:4570													
GRHPR	gene	GRHPR	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Primary Hyperoxaluria;Primary Hyperoxaluria Type 2;Hyperoxaluria, primary, type II, 260000;Hyperoxaluria						False	3	50;50;0	18.1	False		ENSG00000137106	ENSG00000137106	HGNC:4570													
GRIP1	gene	GRIP1	Expert Review Green;Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Fraser syndrome 219000;Fraser syndrome;isolated CAKUT				24700879;14730302;24357607;22510445		False	3	50;50;0	18.1	False		ENSG00000155974	ENSG00000155974	HGNC:18708													
GRIP1	gene	GRIP1	Expert Review Green;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Fraser syndrome;isolated CAKUT				PMID: 22510445;24700879;14730302.		False	3	100;0;0	18.1	True		ENSG00000155974	ENSG00000155974	HGNC:18708													
GRIP1	gene	GRIP1	Expert Review Green;Radboud University Medical Center, Nijmegen;Illumina TruGenome Clinical Sequencing Services;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Fraser syndrome 219000				22510445;24700879;14730302;24357607		False	3	0;0;0	18.1	False		ENSG00000155974	ENSG00000155974	HGNC:18708													
GSN	gene	GSN	NHS GMS;Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	Amyloidosis, Finnish type, OMIM:105120				24601799;25342098;22938848		False	3	100;0;0	18.1	False		ENSG00000148180	ENSG00000148180	HGNC:4620													
HAAO	gene	HAAO	Expert Review Green;Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	VACTERL-like phenotype;Multiple congenital malformations				27604308;17334708;28792876		False	3	0;100;0	18.1	False		ENSG00000162882	ENSG00000162882	HGNC:4796													
HAAO	gene	HAAO	Expert Review Green;Literature	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Multiple congenital malformations; VACTERL-like phenotype				27604308; 17334708; 28792876		False	3	0;0;0	18.1	False		ENSG00000162882	ENSG00000162882	HGNC:4796													
HNF1B	gene	HNF1B	Expert Review Green;Expert list;UKGTN	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Polycystic Kidney Disease, Nephronophthisis And Related Disorders 22 Gene Panel						False	3	0;0;100	18.1	False		ENSG00000108753	ENSG00000275410	HGNC:11630													
HNF1B	gene	HNF1B	Expert Review Green;UKGTN;Literature	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Renal cysts and diabetes syndrome				PMID: 11562418; 12012276; 15085338		False	3	100;0;0	18.1	True		ENSG00000108753	ENSG00000275410	HGNC:11630													
HNF1B	gene	HNF1B	Expert Review Green;Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Diabetes mellitus, noninsulin-dependent 125853;{Renal cell carcinoma} 144700;Diabetes mellitus, noninsulin-dependent;Renal cysts and diabetes syndrome;Renal cysts and diabetes syndrome 137920				12012276;PMID: 11562418;15085338		False	3	83;17;0	18.1	False		ENSG00000108753	ENSG00000275410	HGNC:11630													
HNF1B	gene	HNF1B	NHS GMS;Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Renal cysts and diabetes syndrome MIM 137920;NIDDM MIM 125853				15930087		False	3	100;0;0	18.1	False		ENSG00000108753	ENSG00000275410	HGNC:11630													
HNF1B	gene	HNF1B	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Expert Review;Radboud University Medical Center, Nijmegen;UKGTN;Other;Literature	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Diabetes mellitus, noninsulin-dependent	 125853;Renal cysts and diabetes syndrome	137920;{Renal cell carcinoma} 144700"						False	3	0;0;0	18.1	False		ENSG00000108753	ENSG00000275410	HGNC:11630													
HNF1B	gene	HNF1B	Expert Review Green;Eligibility statement prior genetic testing	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Renal cysts and diabetes syndrome;Diabetes mellitus, noninsulin-dependent						False	3	100;0;0	18.1	True		ENSG00000108753	ENSG00000275410	HGNC:11630													
HNF1B	gene	HNF1B	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Renal cysts and diabetes syndrome, 137920;Diabetes mellitus, noninsulin-dependent, 125853				19389850		False	3	100;0;0	18.1	False		ENSG00000108753	ENSG00000275410	HGNC:11630													
HNF4A	gene	HNF4A	Expert Review Green;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Fanconi renotubular syndrome 4, with maturity-onset diabetes of the young, OMIM:616026				22802087;24285859;30005691;28458902;31875549		False	3	100;0;0	18.1	False		ENSG00000101076	ENSG00000101076	HGNC:5024													
